region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Amapá,2020-11-14,,estimate,0.016,0.016,0.009,0.002,0.011,0.014,0.018,0.021,0.029
Amapá,2020-11-15,,estimate,0.015,0.015,0.009,0.001,0.01,0.013,0.017,0.02,0.028
Amapá,2020-11-16,,estimate,0.014,0.014,0.009,-0.001,0.009,0.012,0.016,0.019,0.027
Amapá,2020-11-17,,estimate,0.013,0.013,0.009,-0.002,0.008,0.011,0.015,0.018,0.026
Amapá,2020-11-18,,estimate,0.012,0.011,0.009,-0.003,0.006,0.01,0.014,0.017,0.025
Amapá,2020-11-19,,estimate,0.011,0.01,0.009,-0.004,0.005,0.009,0.013,0.016,0.024
Amapá,2020-11-20,,estimate,0.01,0.009,0.009,-0.005,0.004,0.008,0.012,0.015,0.022
Amapá,2020-11-21,,estimate,0.009,0.008,0.009,-0.007,0.003,0.007,0.011,0.014,0.022
Amapá,2020-11-22,,estimate,0.008,0.007,0.009,-0.008,0.002,0.006,0.01,0.013,0.021
Amapá,2020-11-23,,estimate,0.007,0.006,0.009,-0.009,0,0.004,0.009,0.013,0.02
Amapá,2020-11-24,,estimate,0.006,0.005,0.009,-0.01,-0.001,0.003,0.008,0.012,0.019
Amapá,2020-11-25,,estimate,0.005,0.004,0.01,-0.012,-0.002,0.002,0.007,0.011,0.019
Amapá,2020-11-26,,estimate,0.004,0.004,0.01,-0.013,-0.003,0.001,0.006,0.01,0.019
Amapá,2020-11-27,,estimate,0.003,0.003,0.01,-0.014,-0.004,0,0.005,0.01,0.018
Amapá,2020-11-28,,estimate,0.002,0.002,0.01,-0.015,-0.005,0,0.005,0.009,0.018
Amapá,2020-11-29,,estimate,0.002,0.001,0.011,-0.017,-0.006,-0.001,0.004,0.008,0.018
Amapá,2020-11-30,,estimate,0.001,0,0.011,-0.018,-0.007,-0.002,0.004,0.008,0.018
Amapá,2020-12-01,,estimate,0,0,0.012,-0.02,-0.008,-0.003,0.003,0.008,0.018
Amapá,2020-12-02,,estimate,0,-0.001,0.012,-0.022,-0.009,-0.003,0.003,0.008,0.018
Amapá,2020-12-03,,estimate,-0.001,-0.001,0.013,-0.023,-0.01,-0.004,0.002,0.008,0.019
Amapá,2020-12-04,,estimate,-0.001,-0.002,0.014,-0.025,-0.011,-0.005,0.002,0.008,0.019
Amapá,2020-12-05,,estimate,-0.002,-0.002,0.015,-0.027,-0.012,-0.005,0.002,0.008,0.02
Amapá,2020-12-06,,estimate,-0.002,-0.002,0.016,-0.03,-0.012,-0.006,0.002,0.009,0.021
Amapá,2020-12-07,,estimate based on partial data,-0.002,-0.003,0.017,-0.032,-0.013,-0.006,0.002,0.009,0.023
Amapá,2020-12-08,,estimate based on partial data,-0.002,-0.003,0.019,-0.035,-0.014,-0.007,0.002,0.01,0.024
Amapá,2020-12-09,,estimate based on partial data,-0.002,-0.003,0.02,-0.038,-0.015,-0.007,0.002,0.01,0.027
Amapá,2020-12-10,,estimate based on partial data,-0.003,-0.004,0.022,-0.041,-0.016,-0.007,0.002,0.011,0.029
Amapá,2020-12-11,,estimate based on partial data,-0.003,-0.004,0.023,-0.045,-0.017,-0.008,0.002,0.012,0.032
Amapá,2020-12-12,,estimate based on partial data,-0.003,-0.004,0.025,-0.047,-0.018,-0.008,0.003,0.012,0.034
Amapá,2020-12-13,,estimate based on partial data,-0.003,-0.004,0.027,-0.049,-0.019,-0.009,0.003,0.013,0.037
Amapá,2020-12-14,,estimate based on partial data,-0.003,-0.004,0.029,-0.052,-0.02,-0.009,0.003,0.013,0.04
Amapá,2020-12-15,,estimate based on partial data,-0.003,-0.004,0.031,-0.055,-0.021,-0.01,0.003,0.014,0.043
Amapá,2020-12-16,,estimate based on partial data,-0.003,-0.004,0.033,-0.058,-0.022,-0.01,0.004,0.014,0.046
Amapá,2020-12-17,,estimate based on partial data,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-18,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-19,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-20,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-21,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-22,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-23,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-24,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-25,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-26,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-27,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-28,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-29,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-30,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amapá,2020-12-31,,forecast,-0.003,-0.004,0.036,-0.06,-0.023,-0.01,0.004,0.015,0.049
Amazonas,2020-09-24,,estimate,-0.01,-0.011,0.015,-0.038,-0.019,-0.013,-0.007,-0.002,0.01
Amazonas,2020-09-25,,estimate,-0.01,-0.011,0.014,-0.036,-0.019,-0.013,-0.007,-0.003,0.009
Amazonas,2020-09-26,,estimate,-0.01,-0.011,0.013,-0.034,-0.018,-0.013,-0.007,-0.003,0.008
Amazonas,2020-09-27,,estimate,-0.01,-0.011,0.012,-0.033,-0.018,-0.013,-0.007,-0.003,0.007
Amazonas,2020-09-28,,estimate,-0.009,-0.011,0.012,-0.031,-0.017,-0.012,-0.007,-0.003,0.006
Amazonas,2020-09-29,,estimate,-0.009,-0.01,0.011,-0.03,-0.017,-0.012,-0.007,-0.003,0.006
Amazonas,2020-09-30,,estimate,-0.009,-0.01,0.01,-0.028,-0.016,-0.012,-0.007,-0.003,0.005
Amazonas,2020-10-01,,estimate,-0.009,-0.01,0.01,-0.027,-0.016,-0.011,-0.007,-0.003,0.005
Amazonas,2020-10-02,,estimate,-0.009,-0.01,0.009,-0.025,-0.015,-0.011,-0.007,-0.004,0.004
Amazonas,2020-10-03,,estimate,-0.009,-0.009,0.009,-0.025,-0.014,-0.011,-0.007,-0.004,0.004
Amazonas,2020-10-04,,estimate,-0.008,-0.009,0.008,-0.023,-0.014,-0.01,-0.006,-0.004,0.003
Amazonas,2020-10-05,,estimate,-0.008,-0.009,0.008,-0.022,-0.013,-0.01,-0.006,-0.004,0.003
Amazonas,2020-10-06,,estimate,-0.008,-0.008,0.008,-0.021,-0.013,-0.01,-0.006,-0.003,0.003
Amazonas,2020-10-07,,estimate,-0.008,-0.008,0.007,-0.02,-0.013,-0.009,-0.006,-0.003,0.003
Amazonas,2020-10-08,,estimate,-0.007,-0.008,0.007,-0.02,-0.012,-0.009,-0.006,-0.003,0.004
Amazonas,2020-10-09,,estimate,-0.007,-0.007,0.007,-0.019,-0.012,-0.009,-0.006,-0.003,0.004
Amazonas,2020-10-10,,estimate,-0.007,-0.007,0.007,-0.019,-0.012,-0.009,-0.006,-0.003,0.004
Amazonas,2020-10-11,,estimate,-0.007,-0.007,0.007,-0.018,-0.011,-0.009,-0.005,-0.003,0.005
Amazonas,2020-10-12,,estimate,-0.007,-0.007,0.007,-0.018,-0.011,-0.008,-0.005,-0.003,0.005
Amazonas,2020-10-13,,estimate,-0.007,-0.007,0.007,-0.018,-0.011,-0.008,-0.005,-0.003,0.005
Amazonas,2020-10-14,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.005
Amazonas,2020-10-15,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.004
Amazonas,2020-10-16,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.004
Amazonas,2020-10-17,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.004
Amazonas,2020-10-18,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.004
Amazonas,2020-10-19,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.003
Amazonas,2020-10-20,,estimate,-0.007,-0.007,0.007,-0.017,-0.011,-0.008,-0.005,-0.003,0.003
Amazonas,2020-10-21,,estimate,-0.006,-0.007,0.007,-0.018,-0.011,-0.008,-0.005,-0.003,0.003
Amazonas,2020-10-22,,estimate,-0.006,-0.007,0.006,-0.018,-0.01,-0.008,-0.005,-0.003,0.003
Amazonas,2020-10-23,,estimate,-0.006,-0.007,0.006,-0.018,-0.01,-0.008,-0.005,-0.003,0.002
Amazonas,2020-10-24,,estimate,-0.006,-0.007,0.006,-0.018,-0.01,-0.008,-0.005,-0.003,0.002
Amazonas,2020-10-25,,estimate,-0.006,-0.007,0.006,-0.018,-0.01,-0.008,-0.005,-0.003,0.002
Amazonas,2020-10-26,,estimate,-0.006,-0.007,0.006,-0.019,-0.01,-0.008,-0.005,-0.003,0.002
Amazonas,2020-10-27,,estimate,-0.006,-0.007,0.006,-0.019,-0.01,-0.007,-0.005,-0.003,0.002
Amazonas,2020-10-28,,estimate,-0.006,-0.007,0.006,-0.019,-0.01,-0.007,-0.004,-0.003,0.002
Amazonas,2020-10-29,,estimate,-0.006,-0.006,0.007,-0.019,-0.01,-0.007,-0.004,-0.002,0.002
Amazonas,2020-10-30,,estimate,-0.005,-0.006,0.007,-0.018,-0.01,-0.007,-0.004,-0.002,0.003
Amazonas,2020-10-31,,estimate,-0.005,-0.006,0.007,-0.018,-0.009,-0.006,-0.004,-0.002,0.003
Amazonas,2020-11-01,,estimate,-0.005,-0.006,0.007,-0.018,-0.009,-0.006,-0.004,-0.002,0.003
Amazonas,2020-11-02,,estimate,-0.004,-0.005,0.007,-0.018,-0.008,-0.006,-0.003,-0.001,0.004
Amazonas,2020-11-03,,estimate,-0.004,-0.005,0.007,-0.017,-0.008,-0.005,-0.003,-0.001,0.004
Amazonas,2020-11-04,,estimate,-0.004,-0.005,0.007,-0.016,-0.008,-0.005,-0.003,-0.001,0.005
Amazonas,2020-11-05,,estimate,-0.003,-0.004,0.006,-0.016,-0.007,-0.005,-0.002,0,0.005
Amazonas,2020-11-06,,estimate,-0.003,-0.004,0.006,-0.015,-0.007,-0.004,-0.002,0,0.006
Amazonas,2020-11-07,,estimate,-0.003,-0.003,0.006,-0.014,-0.006,-0.004,-0.001,0,0.006
Amazonas,2020-11-08,,estimate,-0.002,-0.003,0.006,-0.014,-0.006,-0.004,-0.001,0.001,0.007
Amazonas,2020-11-09,,estimate,-0.002,-0.002,0.006,-0.013,-0.005,-0.003,-0.001,0.002,0.008
Amazonas,2020-11-10,,estimate,-0.001,-0.001,0.006,-0.012,-0.005,-0.003,0,0.002,0.009
Amazonas,2020-11-11,,estimate,-0.001,-0.001,0.006,-0.012,-0.004,-0.002,0,0.003,0.009
Amazonas,2020-11-12,,estimate,0,0,0.006,-0.011,-0.004,-0.002,0.001,0.003,0.01
Amazonas,2020-11-13,,estimate,0,0,0.006,-0.01,-0.003,-0.001,0.001,0.004,0.011
Amazonas,2020-11-14,,estimate,0.001,0.001,0.007,-0.01,-0.003,-0.001,0.002,0.004,0.012
Amazonas,2020-11-15,,estimate,0.001,0.001,0.007,-0.009,-0.002,0,0.002,0.005,0.013
Amazonas,2020-11-16,,estimate,0.001,0.002,0.007,-0.008,-0.002,0,0.003,0.006,0.013
Amazonas,2020-11-17,,estimate,0.002,0.002,0.007,-0.007,-0.002,0,0.003,0.006,0.014
Amazonas,2020-11-18,,estimate,0.002,0.003,0.007,-0.007,-0.001,0.001,0.004,0.007,0.014
Amazonas,2020-11-19,,estimate,0.003,0.003,0.007,-0.006,-0.001,0.001,0.004,0.007,0.016
Amazonas,2020-11-20,,estimate,0.003,0.004,0.007,-0.006,-0.001,0.002,0.005,0.008,0.016
Amazonas,2020-11-21,,estimate,0.004,0.004,0.007,-0.006,0,0.002,0.005,0.009,0.017
Amazonas,2020-11-22,,estimate,0.004,0.005,0.007,-0.006,0,0.003,0.006,0.009,0.018
Amazonas,2020-11-23,,estimate,0.005,0.005,0.008,-0.005,0,0.003,0.006,0.01,0.019
Amazonas,2020-11-24,,estimate,0.005,0.006,0.008,-0.005,0,0.003,0.007,0.01,0.019
Amazonas,2020-11-25,,estimate,0.006,0.006,0.008,-0.005,0.001,0.004,0.008,0.011,0.02
Amazonas,2020-11-26,,estimate,0.006,0.007,0.008,-0.005,0.001,0.004,0.008,0.012,0.021
Amazonas,2020-11-27,,estimate,0.006,0.007,0.008,-0.005,0.001,0.004,0.009,0.012,0.022
Amazonas,2020-11-28,,estimate,0.007,0.008,0.009,-0.005,0.001,0.005,0.009,0.013,0.023
Amazonas,2020-11-29,,estimate,0.007,0.008,0.009,-0.005,0.001,0.005,0.009,0.014,0.024
Amazonas,2020-11-30,,estimate,0.007,0.008,0.01,-0.005,0.001,0.005,0.01,0.014,0.025
Amazonas,2020-12-01,,estimate,0.008,0.009,0.01,-0.005,0.001,0.005,0.01,0.015,0.027
Amazonas,2020-12-02,,estimate,0.008,0.009,0.011,-0.006,0.001,0.005,0.01,0.015,0.028
Amazonas,2020-12-03,,estimate,0.008,0.009,0.011,-0.006,0.001,0.005,0.011,0.016,0.03
Amazonas,2020-12-04,,estimate,0.008,0.01,0.012,-0.006,0.001,0.005,0.011,0.017,0.032
Amazonas,2020-12-05,,estimate,0.008,0.01,0.012,-0.007,0.001,0.005,0.011,0.017,0.034
Amazonas,2020-12-06,,estimate,0.008,0.01,0.013,-0.007,0.001,0.005,0.012,0.018,0.036
Amazonas,2020-12-07,,estimate based on partial data,0.008,0.01,0.014,-0.008,0.001,0.005,0.012,0.018,0.037
Amazonas,2020-12-08,,estimate based on partial data,0.008,0.011,0.015,-0.009,0.001,0.005,0.012,0.018,0.039
Amazonas,2020-12-09,,estimate based on partial data,0.009,0.011,0.016,-0.009,0,0.005,0.013,0.019,0.04
Amazonas,2020-12-10,,estimate based on partial data,0.009,0.011,0.017,-0.01,0,0.005,0.013,0.019,0.042
Amazonas,2020-12-11,,estimate based on partial data,0.009,0.011,0.018,-0.011,0,0.005,0.013,0.02,0.044
Amazonas,2020-12-12,,estimate based on partial data,0.008,0.012,0.019,-0.012,0,0.005,0.013,0.02,0.046
Amazonas,2020-12-13,,estimate based on partial data,0.008,0.012,0.02,-0.014,-0.001,0.005,0.013,0.021,0.048
Amazonas,2020-12-14,,estimate based on partial data,0.009,0.012,0.021,-0.016,-0.001,0.004,0.013,0.021,0.05
Amazonas,2020-12-15,,estimate based on partial data,0.008,0.012,0.022,-0.017,-0.001,0.004,0.013,0.022,0.052
Amazonas,2020-12-16,,estimate based on partial data,0.008,0.012,0.023,-0.018,-0.001,0.004,0.013,0.022,0.054
Amazonas,2020-12-17,,estimate based on partial data,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-18,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-19,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-20,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-21,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-22,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-23,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-24,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-25,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-26,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-27,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-28,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-29,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-30,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Amazonas,2020-12-31,,forecast,0.008,0.012,0.024,-0.019,-0.001,0.004,0.013,0.023,0.056
Bahia,2020-09-24,,estimate,-0.013,-0.013,0.019,-0.044,-0.025,-0.017,-0.008,-0.001,0.018
Bahia,2020-09-25,,estimate,-0.013,-0.013,0.017,-0.042,-0.024,-0.017,-0.008,-0.002,0.016
Bahia,2020-09-26,,estimate,-0.012,-0.013,0.016,-0.04,-0.023,-0.016,-0.009,-0.002,0.014
Bahia,2020-09-27,,estimate,-0.012,-0.012,0.015,-0.037,-0.022,-0.016,-0.009,-0.003,0.012
Bahia,2020-09-28,,estimate,-0.012,-0.012,0.014,-0.035,-0.021,-0.015,-0.009,-0.003,0.01
Bahia,2020-09-29,,estimate,-0.012,-0.012,0.013,-0.033,-0.02,-0.015,-0.009,-0.003,0.01
Bahia,2020-09-30,,estimate,-0.011,-0.011,0.012,-0.031,-0.019,-0.014,-0.009,-0.004,0.008
Bahia,2020-10-01,,estimate,-0.011,-0.011,0.011,-0.03,-0.018,-0.014,-0.009,-0.004,0.008
Bahia,2020-10-02,,estimate,-0.011,-0.011,0.011,-0.028,-0.017,-0.013,-0.008,-0.004,0.007
Bahia,2020-10-03,,estimate,-0.011,-0.01,0.01,-0.027,-0.017,-0.013,-0.008,-0.004,0.006
Bahia,2020-10-04,,estimate,-0.01,-0.01,0.01,-0.026,-0.016,-0.012,-0.008,-0.004,0.006
Bahia,2020-10-05,,estimate,-0.01,-0.01,0.009,-0.025,-0.016,-0.012,-0.007,-0.004,0.006
Bahia,2020-10-06,,estimate,-0.009,-0.009,0.009,-0.024,-0.015,-0.011,-0.007,-0.004,0.005
Bahia,2020-10-07,,estimate,-0.009,-0.009,0.009,-0.023,-0.015,-0.011,-0.007,-0.003,0.005
Bahia,2020-10-08,,estimate,-0.009,-0.008,0.008,-0.022,-0.014,-0.011,-0.007,-0.003,0.006
Bahia,2020-10-09,,estimate,-0.008,-0.008,0.008,-0.021,-0.013,-0.01,-0.006,-0.003,0.006
Bahia,2020-10-10,,estimate,-0.008,-0.008,0.008,-0.021,-0.013,-0.01,-0.006,-0.003,0.006
Bahia,2020-10-11,,estimate,-0.008,-0.007,0.008,-0.02,-0.012,-0.009,-0.006,-0.003,0.006
Bahia,2020-10-12,,estimate,-0.007,-0.007,0.008,-0.02,-0.012,-0.009,-0.005,-0.002,0.006
Bahia,2020-10-13,,estimate,-0.007,-0.007,0.008,-0.02,-0.011,-0.009,-0.005,-0.002,0.007
Bahia,2020-10-14,,estimate,-0.006,-0.006,0.008,-0.019,-0.011,-0.008,-0.005,-0.002,0.007
Bahia,2020-10-15,,estimate,-0.006,-0.006,0.008,-0.019,-0.011,-0.007,-0.004,-0.001,0.007
Bahia,2020-10-16,,estimate,-0.005,-0.005,0.008,-0.018,-0.01,-0.007,-0.004,-0.001,0.007
Bahia,2020-10-17,,estimate,-0.005,-0.005,0.008,-0.018,-0.01,-0.006,-0.003,0,0.008
Bahia,2020-10-18,,estimate,-0.004,-0.004,0.008,-0.018,-0.009,-0.006,-0.002,0,0.008
Bahia,2020-10-19,,estimate,-0.003,-0.004,0.008,-0.017,-0.009,-0.005,-0.002,0.001,0.009
Bahia,2020-10-20,,estimate,-0.003,-0.003,0.008,-0.017,-0.008,-0.005,-0.001,0.002,0.009
Bahia,2020-10-21,,estimate,-0.002,-0.003,0.008,-0.016,-0.007,-0.004,0,0.003,0.01
Bahia,2020-10-22,,estimate,-0.001,-0.002,0.008,-0.016,-0.007,-0.003,0.001,0.004,0.011
Bahia,2020-10-23,,estimate,0,-0.001,0.008,-0.015,-0.006,-0.002,0.002,0.005,0.011
Bahia,2020-10-24,,estimate,0.001,0,0.008,-0.014,-0.005,-0.001,0.003,0.006,0.012
Bahia,2020-10-25,,estimate,0.002,0.001,0.008,-0.014,-0.004,0,0.004,0.007,0.013
Bahia,2020-10-26,,estimate,0.003,0.002,0.008,-0.012,-0.002,0.001,0.005,0.008,0.014
Bahia,2020-10-27,,estimate,0.004,0.004,0.008,-0.011,-0.001,0.002,0.006,0.009,0.016
Bahia,2020-10-28,,estimate,0.006,0.005,0.008,-0.009,0,0.004,0.008,0.01,0.017
Bahia,2020-10-29,,estimate,0.007,0.006,0.008,-0.008,0.002,0.005,0.009,0.012,0.018
Bahia,2020-10-30,,estimate,0.008,0.008,0.008,-0.006,0.003,0.007,0.01,0.013,0.02
Bahia,2020-10-31,,estimate,0.01,0.01,0.008,-0.004,0.005,0.008,0.012,0.015,0.021
Bahia,2020-11-01,,estimate,0.012,0.011,0.008,-0.003,0.006,0.01,0.013,0.016,0.023
Bahia,2020-11-02,,estimate,0.013,0.013,0.008,-0.001,0.008,0.012,0.015,0.018,0.025
Bahia,2020-11-03,,estimate,0.015,0.015,0.008,0.001,0.01,0.013,0.017,0.02,0.027
Bahia,2020-11-04,,estimate,0.017,0.016,0.008,0.003,0.012,0.015,0.018,0.021,0.029
Bahia,2020-11-05,,estimate,0.018,0.018,0.008,0.005,0.014,0.017,0.02,0.023,0.031
Bahia,2020-11-06,,estimate,0.02,0.02,0.008,0.007,0.015,0.018,0.022,0.025,0.033
Bahia,2020-11-07,,estimate,0.022,0.022,0.008,0.009,0.017,0.02,0.024,0.027,0.035
Bahia,2020-11-08,,estimate,0.023,0.024,0.008,0.011,0.018,0.022,0.025,0.029,0.037
Bahia,2020-11-09,,estimate,0.025,0.025,0.008,0.013,0.02,0.023,0.027,0.03,0.039
Bahia,2020-11-10,,estimate,0.027,0.027,0.008,0.015,0.022,0.025,0.029,0.032,0.041
Bahia,2020-11-11,,estimate,0.028,0.029,0.008,0.016,0.023,0.026,0.03,0.034,0.043
Bahia,2020-11-12,,estimate,0.029,0.03,0.009,0.018,0.024,0.028,0.032,0.035,0.045
Bahia,2020-11-13,,estimate,0.031,0.032,0.009,0.019,0.026,0.029,0.033,0.037,0.048
Bahia,2020-11-14,,estimate,0.032,0.033,0.009,0.02,0.027,0.03,0.035,0.038,0.05
Bahia,2020-11-15,,estimate,0.033,0.034,0.009,0.021,0.028,0.031,0.036,0.04,0.052
Bahia,2020-11-16,,estimate,0.034,0.035,0.009,0.022,0.029,0.032,0.037,0.041,0.053
Bahia,2020-11-17,,estimate,0.035,0.036,0.01,0.023,0.03,0.033,0.038,0.042,0.053
Bahia,2020-11-18,,estimate,0.036,0.037,0.01,0.024,0.03,0.034,0.038,0.043,0.055
Bahia,2020-11-19,,estimate,0.036,0.038,0.01,0.024,0.031,0.034,0.039,0.043,0.055
Bahia,2020-11-20,,estimate,0.037,0.038,0.01,0.024,0.031,0.035,0.039,0.044,0.056
Bahia,2020-11-21,,estimate,0.037,0.038,0.01,0.025,0.031,0.035,0.039,0.044,0.056
Bahia,2020-11-22,,estimate,0.037,0.038,0.01,0.025,0.032,0.035,0.039,0.044,0.056
Bahia,2020-11-23,,estimate,0.037,0.038,0.01,0.024,0.031,0.035,0.039,0.043,0.055
Bahia,2020-11-24,,estimate,0.036,0.037,0.009,0.024,0.031,0.034,0.039,0.043,0.054
Bahia,2020-11-25,,estimate,0.036,0.037,0.009,0.023,0.031,0.034,0.038,0.042,0.053
Bahia,2020-11-26,,estimate,0.036,0.036,0.009,0.022,0.03,0.033,0.038,0.041,0.052
Bahia,2020-11-27,,estimate,0.035,0.035,0.009,0.021,0.029,0.033,0.037,0.041,0.051
Bahia,2020-11-28,,estimate,0.034,0.034,0.009,0.019,0.028,0.032,0.036,0.04,0.05
Bahia,2020-11-29,,estimate,0.033,0.033,0.01,0.017,0.027,0.031,0.035,0.039,0.049
Bahia,2020-11-30,,estimate,0.032,0.032,0.01,0.015,0.026,0.029,0.034,0.038,0.048
Bahia,2020-12-01,,estimate,0.031,0.031,0.011,0.012,0.024,0.028,0.033,0.037,0.047
Bahia,2020-12-02,,estimate,0.03,0.029,0.012,0.01,0.022,0.027,0.032,0.037,0.047
Bahia,2020-12-03,,estimate,0.029,0.028,0.012,0.006,0.02,0.026,0.032,0.036,0.047
Bahia,2020-12-04,,estimate,0.028,0.027,0.013,0.004,0.019,0.024,0.031,0.036,0.047
Bahia,2020-12-05,,estimate,0.027,0.026,0.015,0.001,0.017,0.023,0.03,0.035,0.048
Bahia,2020-12-06,,estimate,0.026,0.025,0.016,-0.003,0.015,0.022,0.03,0.035,0.049
Bahia,2020-12-07,,estimate based on partial data,0.025,0.024,0.017,-0.007,0.013,0.021,0.029,0.035,0.049
Bahia,2020-12-08,,estimate based on partial data,0.024,0.023,0.019,-0.01,0.012,0.02,0.029,0.035,0.05
Bahia,2020-12-09,,estimate based on partial data,0.024,0.022,0.02,-0.014,0.01,0.019,0.028,0.035,0.051
Bahia,2020-12-10,,estimate based on partial data,0.023,0.021,0.022,-0.017,0.009,0.018,0.028,0.036,0.053
Bahia,2020-12-11,,estimate based on partial data,0.023,0.02,0.023,-0.021,0.008,0.018,0.028,0.036,0.054
Bahia,2020-12-12,,estimate based on partial data,0.023,0.02,0.025,-0.025,0.006,0.017,0.028,0.036,0.056
Bahia,2020-12-13,,estimate based on partial data,0.022,0.019,0.027,-0.028,0.005,0.016,0.028,0.037,0.058
Bahia,2020-12-14,,estimate based on partial data,0.022,0.019,0.029,-0.031,0.004,0.016,0.028,0.037,0.06
Bahia,2020-12-15,,estimate based on partial data,0.022,0.019,0.031,-0.035,0.003,0.015,0.028,0.037,0.063
Bahia,2020-12-16,,estimate based on partial data,0.022,0.018,0.032,-0.039,0.001,0.015,0.028,0.038,0.065
Bahia,2020-12-17,,estimate based on partial data,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-18,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-19,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-20,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-21,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-22,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-23,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-24,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-25,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-26,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-27,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-28,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
Bahia,2020-12-29,,forecast,0.022,0.018,0.034,-0.042,0,0.014,0.028,0.039,0.067
